alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
0.5,1.0,1.46102675e-05,0.9926,0.03125874,0.09751666,2.7996702,0.0974,2.792448,0.9540333,0.16151989,0.949,0.19111905,0.99403334,0.019800577,0.9865,0.072199985,0.9737333,0.08978864,0.967,0.12564181,0.9964,0.012099224,0.9881,0.062388122,0.9986167,0.0038697273,0.9883,0.045838032,0.99981666,0.00062483986,0.9911,0.041770667,1.0,5.4273296e-05,0.9921,0.032361846,1.0,4.1900024e-05,0.9924,0.033847477,1.0,1.4618076e-05,0.9926,0.03126346,1.0,1.4499468e-05,0.9926,0.031121733
0.55,1.0,1.4476386e-05,0.9925,0.03127822,0.09751666,2.8163357,0.0974,2.8091855,0.9566333,0.14886776,0.9516,0.17883748,0.9946167,0.018025726,0.9865,0.0706363,0.97535,0.08346103,0.9687,0.11958356,0.99645,0.011131954,0.9885,0.061363768,0.9987,0.0035461113,0.9882,0.04497711,0.99983335,0.00059465575,0.9907,0.041593794,1.0,5.2350042e-05,0.9919,0.0322211,1.0,4.073101e-05,0.9925,0.03389619,1.0,1.4468596e-05,0.9925,0.03128315,1.0,1.4313752e-05,0.9925,0.03112184
0.6,1.0,1.4427928e-05,0.9924,0.03134472,0.09751666,2.7811012,0.0974,2.7723606,0.96375,0.12198835,0.9579,0.15398288,0.99576664,0.013987585,0.9871,0.06629622,0.97928333,0.06908808,0.9723,0.10662511,0.99695,0.008620917,0.9891,0.058351394,0.999,0.0028238574,0.9892,0.04327304,0.99988335,0.00049839943,0.9912,0.04083662,1.0,4.8719772e-05,0.9919,0.032066707,1.0,3.7191272e-05,0.9926,0.033724885,1.0,1.4434044e-05,0.9924,0.031348117,1.0,1.4382883e-05,0.9921,0.03113278
0.65,1.0,1.4467674e-05,0.9925,0.03146132,0.098466665,2.6265376,0.0982,2.6147623,0.97323334,0.08769917,0.9664,0.12288204,0.99701667,0.008914698,0.9878,0.060213055,0.98466665,0.050311383,0.9773,0.08987341,0.99795,0.0055970484,0.9897,0.05424271,0.99936664,0.0019195045,0.9897,0.040970504,0.9999,0.00037704746,0.9916,0.03972091,1.0,4.411742e-05,0.992,0.031909715,1.0,3.3995402e-05,0.9923,0.0334868,1.0,1.448252e-05,0.9926,0.031471178,1.0,1.4456634e-05,0.9921,0.031320084
0.7,1.0,1.4601275e-05,0.9926,0.031632856,0.18738334,2.2055311,0.1935,2.1917481,0.98303336,0.054313492,0.9757,0.092869624,0.99833333,0.0045382967,0.9889,0.05334768,0.98983335,0.031485323,0.9811,0.072614074,0.99901664,0.0029480907,0.9903,0.04949301,0.9996667,0.0010952504,0.9904,0.03847088,0.99995,0.00026083787,0.9922,0.03853276,1.0,3.858442e-05,0.9921,0.03179232,1.0,2.9619687e-05,0.9921,0.03332743,1.0,1.4603171e-05,0.9926,0.031638764,1.0,1.462608e-05,0.9921,0.03152868
0.75,1.0,1.4837952e-05,0.9926,0.031864442,0.49095,1.4916538,0.501,1.4872619,0.99088335,0.028069949,0.9816,0.06878006,0.99936664,0.0017651317,0.9901,0.046960074,0.99413335,0.01608089,0.9852,0.057411578,0.9995833,0.0012467881,0.9907,0.044904914,0.99988335,0.00052621175,0.991,0.03615504,0.9999667,0.00016464444,0.9923,0.03733544,1.0,3.3025928e-05,0.9921,0.031772222,1.0,2.5761981e-05,0.9921,0.03314756,1.0,1.4845224e-05,0.9926,0.031869724,1.0,1.4780919e-05,0.9923,0.03193744
0.8,1.0,1.5191676e-05,0.9927,0.032159366,0.7482,0.77853566,0.7456,0.7949327,0.99598336,0.011028558,0.9864,0.051341604,0.99985,0.00056294445,0.9914,0.041915912,0.99778336,0.006053475,0.9887,0.045672372,0.99988335,0.00042659004,0.9917,0.041150223,0.9999667,0.00022736327,0.9915,0.03426464,0.9999667,9.4801966e-05,0.9924,0.036207095,1.0,2.7953694e-05,0.9919,0.03186062,1.0,2.1873313e-05,0.9919,0.033129517,1.0,1.5217821e-05,0.9927,0.032166373,1.0,1.5212912e-05,0.9923,0.031932358
0.85,1.0,1.5681984e-05,0.9927,0.03251935,0.8976,0.26749152,0.8911,0.29929826,0.99906665,0.0027073503,0.9891,0.039915003,0.99995,0.00017140327,0.9925,0.03851452,0.9996333,0.0014513145,0.9901,0.037835933,0.9999667,0.00014030247,0.9923,0.03823171,1.0,9.634046e-05,0.9915,0.032992724,1.0,4.9154663e-05,0.9925,0.035236955,1.0,2.3792369e-05,0.9919,0.03208504,1.0,1.964861e-05,0.9922,0.03320902,1.0,1.5688853e-05,0.9927,0.032521866,1.0,1.5710984e-05,0.9923,0.032419223
0.9,1.0,1.6336266e-05,0.9928,0.03294728,0.99018335,0.028536925,0.9779,0.070012785,0.9999167,0.00037141738,0.9908,0.033712007,0.9999833,5.399431e-05,0.9926,0.036113713,0.9999667,0.00022564759,0.9913,0.033468075,1.0,4.7774953e-05,0.9925,0.0361417,1.0,4.4373952e-05,0.9921,0.032470558,1.0,2.830138e-05,0.9922,0.034473594,1.0,2.0800384e-05,0.992,0.03248824,1.0,1.814262e-05,0.9923,0.033266265,1.0,1.6329528e-05,0.9928,0.032952033,1.0,1.6398792e-05,0.9925,0.033030163
0.95,1.0,1.719274e-05,0.9928,0.033448365,0.99993336,0.00059338135,0.9897,0.03305714,1.0,4.9925708e-05,0.9917,0.031948183,1.0,2.3853188e-05,0.9924,0.03468765,1.0,4.1207943e-05,0.9918,0.032320667,1.0,2.2792296e-05,0.9924,0.034702186,1.0,2.4989798e-05,0.9922,0.03281106,1.0,1.985765e-05,0.9923,0.034032956,1.0,1.8944553e-05,0.9925,0.033134997,1.0,1.7543965e-05,0.9924,0.033562593,1.0,1.718118e-05,0.9928,0.03345322,1.0,1.7179262e-05,0.9924,0.033436563
1.0,1.0,1.8303659e-05,0.9926,0.034028646,1.0,1.8303659e-05,0.9926,0.034028646,1.0,1.8320101e-05,0.9926,0.03403356,1.0,1.8026534e-05,0.9923,0.033843253,1.0,1.833418e-05,0.9926,0.034030017,1.0,1.8189603e-05,0.9923,0.03392041,1.0,1.8317494e-05,0.9926,0.03403362,1.0,1.8113118e-05,0.9923,0.033982567,1.0,1.8311057e-05,0.9926,0.03403583,1.0,1.8156445e-05,0.9925,0.03392519,1.0,1.8305305e-05,0.9926,0.034035232,1.0,1.8078754e-05,0.9922,0.034010086
