alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
0.5,1.0,3.307926e-05,0.9922,0.030344993,0.12206667,2.4329648,0.1226,2.4278114,0.9483333,0.177014,0.9407,0.21050784,0.9902833,0.036241237,0.9833,0.08491654,0.9637667,0.12494829,0.9556,0.16625391,0.99285,0.02538368,0.9836,0.0777179,0.99723333,0.00790833,0.988,0.048678003,0.9988667,0.0032748198,0.9893,0.04598594,1.0,0.00013185391,0.9921,0.03044468,0.9999833,0.0001195175,0.9921,0.032436784,1.0,3.3050062e-05,0.9922,0.030342763,1.0,3.3682016e-05,0.9923,0.030299725
0.55,1.0,3.3047847e-05,0.9924,0.030492116,0.10553333,2.4182792,0.1071,2.4139805,0.9507667,0.1679254,0.944,0.20076033,0.9906833,0.033869877,0.9837,0.081879556,0.96561664,0.11843457,0.9575,0.16016689,0.9934,0.023457464,0.9841,0.0762518,0.9974,0.007459325,0.988,0.04842818,0.99878335,0.0030339395,0.9895,0.045783203,1.0,0.00012598475,0.9919,0.030634718,0.9999833,0.00011150612,0.9921,0.03257831,1.0,3.30476e-05,0.9924,0.030491443,1.0,3.3849807e-05,0.9924,0.030463088
0.6,1.0,3.3301694e-05,0.9924,0.030755486,0.11133333,2.3299303,0.1109,2.3274868,0.9579,0.14220117,0.951,0.17567456,0.99215,0.027269099,0.9849,0.0748423,0.9706333,0.10007376,0.9635,0.14291847,0.9944,0.018973717,0.9851,0.07169616,0.99791664,0.0062208236,0.9884,0.04727175,0.99905,0.0024067862,0.9898,0.044708595,1.0,0.00011532119,0.9917,0.030938879,1.0,0.000101176636,0.9921,0.032639075,1.0,3.3309814e-05,0.9924,0.03075358,1.0,3.3968343e-05,0.9923,0.030532561
0.65,1.0,3.385361e-05,0.9923,0.03113532,0.16905,2.153609,0.171,2.1540613,0.96743333,0.106066555,0.9607,0.14118361,0.9943333,0.018810544,0.9864,0.06572304,0.9770333,0.07446291,0.9701,0.1192063,0.99593335,0.013206311,0.9862,0.06485467,0.99826664,0.004551013,0.9888,0.045319755,0.9993,0.0016570722,0.9898,0.043060552,1.0,0.00010256937,0.9917,0.031317286,1.0,8.8699e-05,0.992,0.03290055,1.0,3.3869717e-05,0.9923,0.031130144,1.0,3.453374e-05,0.9923,0.03113425
0.7,1.0,3.473209e-05,0.9923,0.03163227,0.3582,1.8265754,0.3621,1.8297355,0.9784833,0.068729155,0.9708,0.10651352,0.99656665,0.010713715,0.9883,0.056248594,0.98468333,0.047872454,0.9751,0.09472169,0.9974833,0.007748982,0.9876,0.057576478,0.99885,0.0028533584,0.989,0.04303029,0.99971664,0.00096434273,0.9898,0.041262142,1.0,8.992744e-05,0.9916,0.031715017,1.0,7.5821095e-05,0.9919,0.03308014,1.0,3.471999e-05,0.9923,0.03162959,1.0,3.560672e-05,0.992,0.031470127
0.75,1.0,3.5981775e-05,0.992,0.032246213,0.58491665,1.3417591,0.5898,1.3529415,0.988,0.037888564,0.9787,0.078489006,0.9982,0.0048862533,0.9895,0.048740022,0.99161667,0.02576907,0.9805,0.07332173,0.9986167,0.0036226264,0.9894,0.050555386,0.99951667,0.0014839825,0.9896,0.040725783,0.99988335,0.0004977947,0.9904,0.039739423,1.0,7.8395766e-05,0.9917,0.032169733,1.0,6.580309e-05,0.992,0.033204235,1.0,3.5944893e-05,0.992,0.032244053,1.0,3.705539e-05,0.9919,0.032170214
0.8,1.0,3.7671954e-05,0.992,0.032976635,0.76725,0.8181415,0.7616,0.8436604,0.99436665,0.016798783,0.9836,0.05825643,0.99946666,0.0017289424,0.9901,0.042965233,0.9960333,0.010953262,0.9852,0.056863494,0.99948335,0.0013042542,0.9901,0.04495517,0.99981666,0.00064813305,0.9895,0.03870962,0.9999667,0.00023849582,0.9903,0.038321894,1.0,6.82135e-05,0.9917,0.03273116,1.0,5.7255987e-05,0.9916,0.033715986,1.0,3.7674687e-05,0.992,0.03297739,1.0,3.854572e-05,0.9919,0.032758188
0.85,1.0,3.9902963e-05,0.9916,0.033823937,0.8764,0.3271208,0.8662,0.36049673,0.99815,0.00510976,0.9875,0.0455015,0.99988335,0.00045151688,0.9906,0.039573174,0.9988833,0.003172994,0.9878,0.046276085,0.99988335,0.0003690043,0.9906,0.040838994,0.9999667,0.0002631567,0.9899,0.037181854,1.0,0.00011937477,0.9908,0.03754487,1.0,6.0610248e-05,0.9914,0.03349751,1.0,5.172889e-05,0.9912,0.034264494,1.0,3.9875908e-05,0.9916,0.03382114,1.0,4.060343e-05,0.9918,0.03368728
0.9,1.0,4.2821586e-05,0.9915,0.034789965,0.9865,0.03804358,0.9759,0.0814781,0.99983335,0.0008534295,0.99,0.038945895,0.9999833,0.00012733023,0.9911,0.037571743,0.9999167,0.00056648464,0.9894,0.040060297,1.0,0.000120285484,0.991,0.03834534,1.0,0.00011921749,0.9903,0.03607374,1.0,7.297421e-05,0.9905,0.03675049,1.0,5.538005e-05,0.9912,0.03440823,1.0,4.969831e-05,0.9913,0.034875307,1.0,4.2782474e-05,0.9915,0.034789495,1.0,4.3413453e-05,0.9914,0.034691013
0.95,1.0,4.663764e-05,0.9912,0.035877775,0.99981666,0.0011177931,0.9884,0.03958869,0.9999833,0.00013488819,0.9904,0.03630574,1.0,6.248601e-05,0.9912,0.036664665,0.9999833,0.00011505777,0.99,0.036827147,1.0,6.1586994e-05,0.9906,0.036905598,1.0,6.747324e-05,0.9908,0.03595611,1.0,5.524071e-05,0.9907,0.036485475,1.0,5.20725e-05,0.9911,0.03558699,1.0,4.9016842e-05,0.9911,0.03582513,1.0,4.663304e-05,0.9912,0.035873868,1.0,4.709747e-05,0.9911,0.035860267
1.0,1.0,5.1656618e-05,0.9912,0.03709222,1.0,5.1656614e-05,0.9912,0.03709222,1.0,5.165502e-05,0.9912,0.037091397,1.0,5.189053e-05,0.9911,0.03677237,1.0,5.162321e-05,0.9912,0.037100725,1.0,5.224072e-05,0.9912,0.036972832,1.0,5.1607716e-05,0.9912,0.03708993,1.0,5.2368094e-05,0.9912,0.037000623,1.0,5.1654315e-05,0.9912,0.03710758,1.0,5.2102878e-05,0.991,0.03678455,1.0,5.1656614e-05,0.9912,0.03709222,1.0,5.236383e-05,0.9911,0.03703117
