alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses
0.5,1.0,4.962668e-05,0.9921,0.028934771,0.10801667,3.3444576,0.1054,3.3308108,0.9404,0.19981754,0.9359,0.23073381,0.99306667,0.023339279,0.9856,0.06800223,0.97366667,0.0849802,0.9674,0.12012296,0.9952,0.016116848,0.9858,0.058705717,0.99868333,0.00439288,0.9882,0.04107963,0.99948335,0.001568589,0.9912,0.036837958
0.55,1.0,4.9835588e-05,0.9921,0.028875593,0.11483333,3.218605,0.1145,3.2040453,0.94331664,0.18918811,0.9382,0.22103675,0.9932167,0.022115361,0.9863,0.06712576,0.97468334,0.08065396,0.9691,0.11638893,0.99543333,0.015251786,0.9861,0.058589894,0.99873334,0.0041934643,0.9882,0.040856574,0.99953336,0.0014616962,0.9911,0.037036348
0.6,1.0,5.0453407e-05,0.9919,0.028894518,0.1479,2.9462337,0.152,2.9305584,0.9515,0.15973197,0.9472,0.19394776,0.9942167,0.018127492,0.9864,0.06422026,0.97831666,0.068608955,0.9719,0.10600791,0.99598336,0.012601689,0.9869,0.05658683,0.99901664,0.0036123074,0.9889,0.039972313,0.9996167,0.0012198334,0.9913,0.037032425
0.65,1.0,5.150514e-05,0.992,0.028991709,0.26026666,2.5116236,0.2729,2.5009117,0.96325,0.11915,0.958,0.15698066,0.99575,0.0127764335,0.9878,0.059502482,0.98301667,0.052023962,0.9767,0.091509685,0.99686664,0.009097365,0.9879,0.05346237,0.9992667,0.0027848457,0.9895,0.03864962,0.99971664,0.00092480244,0.991,0.0366344
0.7,1.0,5.3032392e-05,0.9923,0.029169327,0.47638333,1.957837,0.4909,1.9644703,0.97576666,0.07731989,0.9683,0.11904951,0.99745,0.007567675,0.9884,0.05410953,0.98856664,0.03450003,0.9803,0.075639986,0.9979333,0.0055209016,0.9882,0.049443804,0.99945,0.0019049097,0.9895,0.037040498,0.99986666,0.00062821555,0.9911,0.036142763
0.75,1.0,5.509751e-05,0.9923,0.029431194,0.6738833,1.3963602,0.6737,1.4259335,0.9856167,0.04265556,0.9777,0.08687431,0.9988,0.0036612926,0.9889,0.048294384,0.99303335,0.019380776,0.9837,0.06066622,0.99908334,0.0027890145,0.9887,0.04482734,0.99978334,0.0011335525,0.99,0.035297498,0.99993336,0.00039211518,0.9911,0.035403244
0.8,1.0,5.778816e-05,0.992,0.029782599,0.7934833,0.8735139,0.7814,0.91177183,0.99335,0.01895805,0.9832,0.06285523,0.9995833,0.0014538507,0.9893,0.042825606,0.99666667,0.008600919,0.9875,0.048264604,0.9996167,0.00114004,0.9899,0.040594574,0.9999167,0.0006031944,0.9907,0.033668634,0.9999667,0.00023836456,0.9914,0.034567293
0.85,1.0,6.122518e-05,0.9921,0.030230302,0.8865833,0.37042993,0.8744,0.40423816,0.99768335,0.0059401556,0.9869,0.046417374,0.99986666,0.0005007305,0.9909,0.038712792,0.9992,0.0027486922,0.9893,0.039263647,0.99993336,0.00041561993,0.9907,0.037307937,0.9999833,0.00031417116,0.9913,0.032419372,0.9999667,0.00015374113,0.9917,0.033738855
0.9,1.0,6.557563e-05,0.992,0.030782113,0.9783667,0.056507863,0.9706,0.09012287,0.99983335,0.0011119883,0.99,0.036498006,0.9999833,0.00018025974,0.9923,0.035696775,0.9999167,0.00063393504,0.9905,0.03361249,0.9999667,0.00016536207,0.9916,0.03487194,0.9999833,0.00017168828,0.9916,0.031619847,0.9999833,0.000105689425,0.9916,0.032960836
0.95,1.0,7.106726e-05,0.992,0.031445585,0.9997333,0.0016729685,0.9902,0.033361677,1.0,0.00020222818,0.9921,0.032073066,1.0,9.595695e-05,0.9919,0.033640586,1.0,0.00016406573,0.9917,0.03152035,1.0,9.258023e-05,0.9918,0.03330848,1.0,0.00010564973,0.9922,0.031510487,1.0,8.327946e-05,0.9919,0.03263477
1.0,1.0,7.801729e-05,0.9919,0.032226454,1.0,7.801731e-05,0.9919,0.032226454,1.0,7.803732e-05,0.9919,0.032226454,1.0,7.733022e-05,0.9918,0.03243288,1.0,7.800872e-05,0.9919,0.032225933,1.0,7.737025e-05,0.9919,0.03249948,1.0,7.795328e-05,0.9919,0.032228522,1.0,7.768527e-05,0.9919,0.032575786
