alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses
0.5,1.0,8.961094e-05,0.9914,0.026584988,0.28406668,2.8346007,0.2924,2.8188443,0.99666667,0.010495452,0.9877,0.04159999,0.9993,0.0023995403,0.9906,0.03508762,0.99796665,0.006923407,0.9878,0.03910816,0.99948335,0.0015470956,0.9915,0.033504955,0.9999833,0.00066748704,0.9911,0.030085433,0.9999667,0.0003044333,0.9919,0.029627178
0.55,1.0,8.971126e-05,0.9913,0.026725408,0.31458333,2.666736,0.3222,2.6503868,0.99696666,0.009733216,0.9875,0.04132109,0.99935,0.0022470434,0.9907,0.03510888,0.9981,0.0064969934,0.9878,0.039033256,0.99955,0.0014618937,0.9913,0.03356565,0.9999833,0.00064332836,0.9911,0.030153,0.9999667,0.0002983791,0.9918,0.02972019
0.6,1.0,9.0110465e-05,0.9916,0.02689282,0.4176,2.1934543,0.4327,2.184599,0.99761665,0.008037169,0.9878,0.04007716,0.99948335,0.0018640945,0.9908,0.034691323,0.9984,0.005463203,0.9882,0.038173966,0.99965,0.0012435167,0.9915,0.033378243,0.9999833,0.00058326777,0.991,0.030072356,0.9999667,0.0002814637,0.9918,0.02977367
0.65,1.0,9.081262e-05,0.9918,0.02708742,0.57446665,1.5673525,0.587,1.5755714,0.99833333,0.005871894,0.9882,0.038199812,0.9996167,0.0013998636,0.991,0.03395237,0.99876666,0.004095218,0.9881,0.0366902,0.99975,0.0009538412,0.9914,0.032816485,0.9999833,0.0004996845,0.991,0.029886318,0.9999833,0.00025022047,0.9921,0.02973604
0.7,1.0,9.1826805e-05,0.9918,0.027309353,0.72695,0.9623888,0.7249,0.9888772,0.999,0.0037748513,0.9889,0.035970632,0.99978334,0.00093095395,0.9911,0.03305156,0.99938333,0.002718326,0.989,0.03485793,0.9999,0.00067665486,0.9917,0.03204593,0.9999833,0.000409122,0.9912,0.02960323,0.9999833,0.0002177826,0.9921,0.029650649
0.75,1.0,9.316656e-05,0.992,0.027558753,0.8315667,0.4729856,0.8263,0.5106816,0.99955,0.0021298446,0.9896,0.03373255,0.9999,0.0005835756,0.9913,0.032005094,0.9997333,0.0016003407,0.9896,0.03295454,0.99995,0.000453624,0.9918,0.031323597,0.9999833,0.00032446152,0.9911,0.029295165,0.9999833,0.00018702899,0.9924,0.029545775
0.8,1.0,9.4850286e-05,0.992,0.027835738,0.9378,0.15257537,0.9299,0.19764145,0.99993336,0.0010811179,0.9901,0.03168341,0.9999667,0.00035543053,0.9914,0.031101607,0.9999833,0.000862015,0.9902,0.031212026,0.9999833,0.00029907346,0.9918,0.030528905,1.0,0.00025231214,0.9914,0.028984811,1.0,0.00015902147,0.9922,0.029308723
0.85,1.0,9.690223e-05,0.9919,0.028140461,0.9906,0.028628878,0.9769,0.07267382,0.9999833,0.00053050707,0.9908,0.030005299,1.0,0.00022586323,0.9914,0.03021131,0.9999833,0.00045412025,0.9907,0.02979463,0.9999833,0.00020562671,0.9919,0.029938823,1.0,0.00019549175,0.9915,0.02876244,1.0,0.00013731488,0.9922,0.029280502
0.9,1.0,9.9353776e-05,0.9919,0.028473144,0.9994,0.0038008539,0.9867,0.03982755,1.0,0.00027296037,0.9908,0.02893467,1.0,0.00015461363,0.9915,0.029620495,1.0,0.00024957984,0.9908,0.02887516,1.0,0.00014882682,0.9917,0.029522168,1.0,0.00015338334,0.9917,0.028698629,1.0,0.00012044588,0.992,0.029233113
0.95,1.0,0.00010224347,0.9919,0.028834123,1.0,0.0004471075,0.9904,0.030189222,1.0,0.00015656104,0.9916,0.02863562,1.0,0.00011912083,0.992,0.029287726,1.0,0.00015070532,0.9916,0.02863478,1.0,0.00011804261,0.992,0.029266005,1.0,0.0001241692,0.992,0.028815491,1.0,0.00010959452,0.992,0.02924759
1.0,1.0,0.00010561905,0.9917,0.029223869,1.0,0.00010561905,0.9917,0.029223869,1.0,0.00010562217,0.9917,0.029224282,1.0,0.000104716266,0.9919,0.029278591,1.0,0.00010564532,0.9917,0.029226635,1.0,0.00010473114,0.9918,0.02929678,1.0,0.00010561614,0.9917,0.029231902,1.0,0.0001046512,0.9918,0.029346954
