alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
0.5,0.99976,0.0015630542,0.9169,0.3968998,0.1,2.4905953,0.1,2.4907215,0.50582,1.4478886,0.4875,1.4929274,0.89094,0.42161155,0.8463,0.7731905,0.60148,1.1840352,0.5768,1.262785,0.8932,0.4107892,0.8449,0.7522312,0.89734,0.28935042,0.8327,0.55180055,0.87926,0.42768288,0.8254,0.7453009,0.986,0.037285917,0.9001,0.430875,0.89302,0.3339913,0.8294,0.60004616,0.99976,0.0015630136,0.9169,0.3969077,0.99972,0.013646112,0.9173,0.25766033
0.55,0.99978,0.0014665569,0.9174,0.39514142,0.1,2.484691,0.1,2.4847586,0.5203,1.3966081,0.5042,1.4446834,0.89978,0.3765521,0.8512,0.7408401,0.61992,1.1222576,0.5969,1.2046341,0.9025,0.36573783,0.8513,0.7165992,0.90192,0.2753823,0.8388,0.5400447,0.89554,0.36287406,0.8348,0.7030137,0.98706,0.03478063,0.901,0.4264188,0.91562,0.26174158,0.8449,0.5513432,0.99978,0.0014670521,0.9174,0.39511582,0.99982,0.012638036,0.9175,0.2571376
0.6,0.9998,0.0014104099,0.9174,0.3952265,0.1,2.4937465,0.1,2.4941008,0.56942,1.2474929,0.5516,1.3070737,0.9177,0.29428667,0.8594,0.68340707,0.66586,0.979999,0.6399,1.0761307,0.91896,0.28598076,0.8594,0.66149706,0.91224,0.24261321,0.8472,0.5166191,0.91984,0.26742193,0.8497,0.639281,0.9889,0.03064566,0.9023,0.4220071,0.94258,0.17152093,0.8609,0.49125165,0.99982,0.001410476,0.9174,0.3952146,0.99984,0.011332057,0.9176,0.2621293
0.65,0.99984,0.0013912803,0.9173,0.39715213,0.10476,2.485682,0.1042,2.4878135,0.64588,1.0198967,0.6269,1.1010659,0.93834,0.20234637,0.8704,0.61665165,0.72934,0.78249985,0.6974,0.9021679,0.93976,0.19580567,0.8701,0.5980423,0.92878,0.19609177,0.8593,0.48570445,0.94512,0.17035994,0.8639,0.57261884,0.99088,0.025391312,0.9057,0.41793418,0.96754,0.09975081,0.8741,0.44175312,0.99984,0.0013907832,0.9173,0.39718643,0.99988,0.009930614,0.916,0.27242556
0.7,0.99986,0.0014088643,0.9173,0.40092358,0.21522,2.3828602,0.2112,2.3917437,0.73876,0.74899983,0.7054,0.86387366,0.9595,0.12195596,0.8803,0.5590492,0.80252,0.5646808,0.7578,0.7182049,0.96044,0.11733405,0.8818,0.54228973,0.9469,0.14392698,0.8719,0.4527147,0.9663,0.09675833,0.8787,0.513214,0.99322,0.019853272,0.9085,0.4150541,0.98306,0.053516787,0.8887,0.4082011,0.99986,0.0014085687,0.9173,0.40095025,0.99978,0.0084773665,0.9145,0.28722245
0.75,0.99982,0.0014661098,0.9159,0.40653533,0.3087,2.0466156,0.2972,2.0760093,0.83188,0.48172966,0.7846,0.6428115,0.97716,0.06449346,0.8899,0.5141148,0.87152,0.36075336,0.8113,0.5576803,0.978,0.061258644,0.8911,0.5003825,0.96554,0.09452242,0.8842,0.42351303,0.98296,0.04877807,0.8914,0.46936992,0.99524,0.01465193,0.9095,0.4142627,0.99228,0.027752938,0.8987,0.38974616,0.99982,0.0014657814,0.9159,0.40654927,0.99972,0.0071247336,0.9137,0.30701774
0.8,0.99978,0.0015698846,0.9153,0.41395608,0.51202,1.3750045,0.4891,1.4552363,0.90962,0.2619675,0.8396,0.47808337,0.98938,0.030493358,0.8984,0.48166418,0.93032,0.19770141,0.8528,0.4423077,0.98996,0.02872688,0.898,0.46951008,0.98002,0.054770425,0.8942,0.4030049,0.99284,0.022980154,0.8987,0.4424753,0.99696,0.010319069,0.9104,0.41639286,0.99658,0.014542309,0.9043,0.38534823,0.99978,0.0015704017,0.9153,0.4139249,0.99964,0.005908033,0.9129,0.3308421
0.85,0.99978,0.0017321463,0.9144,0.42312652,0.78584,0.61178535,0.734,0.7821728,0.96392,0.113202006,0.8784,0.3829297,0.9954,0.0139305405,0.904,0.460852,0.97204,0.087686695,0.8851,0.37600777,0.99582,0.013143503,0.9044,0.4520796,0.99072,0.027535168,0.9031,0.39388254,0.99698,0.010893377,0.9043,0.43184847,0.9979,0.0070513915,0.9112,0.4216344,0.9984,0.008028491,0.9084,0.39215934,0.99978,0.0017308288,0.9144,0.42317477,0.9996,0.0048955376,0.9124,0.35825938
0.9,0.99972,0.001971014,0.9137,0.43399152,0.94856,0.16218914,0.8616,0.42708412,0.99058,0.03626579,0.9006,0.35155088,0.99814,0.006647849,0.9076,0.450533,0.992,0.029902235,0.9032,0.35738185,0.99826,0.006464052,0.9073,0.4449178,0.99668,0.012282685,0.9081,0.39878356,0.9987,0.0056516565,0.9078,0.43205616,0.99878,0.0048308484,0.9112,0.4303891,0.9992,0.0048935297,0.9096,0.40777272,0.99972,0.0019706162,0.9137,0.43399778,0.9996,0.00402284,0.9121,0.3892327
0.95,0.99968,0.002310033,0.9123,0.44651952,0.99454,0.021691168,0.9028,0.3551526,0.99814,0.008949984,0.9081,0.37692362,0.99918,0.0038032818,0.9098,0.45112357,0.99818,0.008203388,0.9096,0.3841898,0.9993,0.0037529995,0.9095,0.44895893,0.99876,0.0053146607,0.9104,0.4201259,0.99932,0.0034739822,0.9106,0.442082,0.9992,0.003469066,0.911,0.44315416,0.99948,0.0034160842,0.911,0.43036434,0.99966,0.0023105873,0.9122,0.44651464,0.99954,0.003334511,0.9122,0.42419815
1.0,0.99954,0.0027770104,0.9122,0.46068367,0.99954,0.0027770158,0.9122,0.46069103,0.99954,0.0027771855,0.9121,0.4606807,0.99954,0.002760907,0.9122,0.4619388,0.99954,0.002776021,0.9122,0.46073505,0.99952,0.0027561272,0.9122,0.4616934,0.99954,0.0027759897,0.9122,0.46073285,0.99952,0.0027657175,0.9123,0.4615281,0.99954,0.0027762582,0.9122,0.46071723,0.99952,0.0027622904,0.912,0.46220386,0.99954,0.0027756987,0.9122,0.46073204,0.99948,0.0027905535,0.9123,0.46134505
